1738இல் டச்சு-ஸ்விஸ் கணிதவியலாளரான டேனியல் பெர்னோலி ஹைட்ரோடைனாமிகா என்னும் தனது புத்தகத்தை வெளியிட்டார், அதில் அவர் அழுத்தம், அடர்த்தி மற்றும் திசைவேகம்	16	1738il dutch-swiss kanithaviyalaalaraana daniel bernoli hydrodynamica ennum thanathu puthagathai veliyittar, athil avar azhutham, adarthi mattrum thisaivegam	16			
ஆகியவற்றுக்கிடையேயான அடிப்படைத் தொடர்புகளை விளக்கினார்; முக்கியமாக, இப்புத்தகத்தில்தான் ஒரு வகையில் காற்றியக்க ஏற்றத்தைக் கணக்கிட உதவும் பெர்னௌலி தத்துவம் விளக்கப்பட்டிருந்தது.	15	aagiyavattrukkidaiyeyaana adippadai thodarbukalai vilakkinaar; mukkiyamaaga, ipputhagathilthaan oru vagaiyil kaattriyakka yettrathai kanakida uthavum bernouli thathuvam vilakkappattirunthathu.	15			
இதற்கு மாற்றாக இவ்வகை கின்னாரப்பெட்டிகளைக் கொண்டு ஒருவர் பிறரை தொல்லை செய்யாமல் தலையணி உதவியுடன் பயிற்சி செய்யலாம்.	13	itharkku maatraaka ivvakai kinnarapettikalai kondu oruvar payirai thollai seyyaamal thalaiyani udhaviyudan payirchi seyyalaam.	13			
விடுதலை நாள் (காம்பியா, ஐக்கிய இராச்சியத்திடம் இருந்து 1965)	7	viduthalai naal (kaambiya, aikkiya irachiyathidam irunthu 1965)	7			
வறண்ட தட்பவெப்ப நிலையும்.	3	varanda thatpaveppa nilaiyum.	3			
மின்காந்த அலைகள்	2	minkaantha alaikal	2			
இந்தக் கழக அமைவிடத்தின் சுற்றுப்புறத்தில் புகழ்வாய்ந்த கல்வி நிறுவனங்களும் தகவல் தொழில்நுட்ப வளாகங்களும் அமைந்துள்ளன.	11	intha kazhaka amaividathin suttrupurathil pugazhvaaintha kalvi niruvangalum thagaval tholilnutpa valangalum amainthullana.	11			
ஏறத்தாழ பூவுலகில் உள்ள எல்லா மின்னணு சக்தியும் சில வகை விசையாழியைக் கொண்டே உருவாக்கப்பட்டிருக்கின்றன.	11	yerathaala boovulakil ulla ella minnanu sakthiyum sila vagai visaiyaazhiyai kondey uruvaakkappattirukindrana.	11			
அவருக்கு உதவியாக சின்னி, சம்பத் ஆகியோர் பணியாற்றினர்.	6	avarukku udhaviyaaga chinni, sampath aagiyore paniyaattrinar.	6			
2005 ஆம் ஆண்டு அங்கு லார்ட் ஆஃப் தி ரிங்ஸ் வெளியாகி 50 ஆண்டுகள் நிறைவு பெற்றது கொண்டாடப்பட்டது.	14	2005 aam aandu angu lord of the rings veliyaagi 50 aandukal niraivu pettrathu kondadappattathu.	14			
எல்லாரையும் விடப் பேரன்பினன்.	3	ellaraiyum vida peranpinan.	3			
பாக்கினை உண்பவர்களுக்கு புற்றுநோய் ஏற்படும் அபாயங்கள் உள்ளதாக ஆய்வுகள் மூலம் அறியப்பட்டுள்ளது.	9	paakinai unpavarkalukku puttrunoi yerpadum apaayangal ullathaaga aayvugal moolam ariyappattullathu.	9			
சுற்றுவட்டப் பாதை திசைவேகம் மிக அதிகமாய் இருக்கும்.	6	suttruvatta paathai thisaivegam miga athigamaai irukkum.	6			
எய்தி யோ நியூபெர்கு	3	yethi yo newperku	3			
இராமசாமியின் கடைசிக் கூட்டம் சென்னை, தியாகராய நகரில், திசம்பர் 19, 1973 அன்று அவர் கலந்து கொண்ட கூட்டமாகும்.	14	Ramasamyin kadaisi koottam chennai, thiyagaraya nagaril, december 19, 1973 andru avar kalanthu konda koottamaagum.	14			
பெரும்பாலும் சிறுகதைகள், கட்டுரைகள், கவிதைகள் எழுதியுள்ளார்.	5	perumbaalum sirukathaikal, katturaikal, kavithaikal ezhuthiyullaar.	5			
இக் கண்காட்சிக்கு செந்நெறிக் கட்டிடக்கலை சார்ந்த 200 க்கு மேற்பட்ட புதிய கட்டிடங்கள், கால்வாய்கள், குடாக்கள் முதலியவற்றுடன், உலகின் பல்வேறு பண்பாடுகளைச் சேர்ந்த மக்களும் அழகூட்டினர்.	19	ik kankaatchikku senneri kattidakalai saarntha 200 ikku merpatta puthiya kattidangal, kaalvaikal, kudakkal muthaliyavattrudan, ulakin palveru panpaadukalai serntha makkalum azhakootinar.	19			
மதுரை லேடி டோக் கல்லூரிக்கு நன்கொடை	5	Madurai lady tok kalloorikku nankodai	5			
மஞ்சள் அல்லது நிறமற்ற நிலைகளில் காணப்படும் அயோடினின் புளோரைடான இச்சேர்மம், 3.250 கி.	10	Manjal allathu niramattra nilaikalil kaanappadum iodinin floridedaana ichermam, 3.250 ki.	10	கி - incomplete word		
"இங்கிலாந்தின் வங்கியை முறித்த மனிதர்" என்று அவர் பெயரிடப்பட்டார்.	7	"Englanthin vangiyai muritha manithar" endru avar peyaridappattaar.	7			
சண்பகப்பூ: வாத பித்த நோய், எலும்பு காய்ச்சல், பால்வினை நோய், விந்துவிரையம் ஆகியவை தீரும்.	11	sanbagappu: vaatha pitha noi, alumbu kaaichal, paalvinai noi, vinthuviraiyam aagiyavai theerum.	11			
மேலப்பாளையம் (ஆங்கிலம்: Melapalayam) என்பது இந்தியாவின் தமிழ்நாடு மாநிலத்தில் அமைந்துள்ள திருநெல்வேலி மாநகராட்சியின் ஒரு பகுதியாகும்.	12	Melapalayam (aangilam: melapalayam) enpathu indhiyaavin thamizhnaadu maanilathil amainthulla thirunelveli maanagaraatchiyin oru paguthiyaagum.	12			
பல சிறுகதைகள், புதினங்களை எழுதியுள்ளார்.	4	pala sirukathaigal, puthinankalai ezhuthiyullaar.	4			
நேவியர்-ஸ்டோக்சு சமன்பாடுகள்	2	Navier-Stokes samanpaadugal	2			
